0.6947368421052631,0.3888888888888889,1.0,0.0,1.0,0.0,0.996078431372549,1.0
0.6947368421052631,0.4,0.0,1.0,0.0,1.0,0.9921568627450981,1.0
0.8947368421052632,0.7777777777777778,1.0,1.0,1.0,1.0,0.9647058823529412,0.0
1.0,0.37777777777777777,1.0,1.0,0.0,1.0,1.0,0.0
0.6947368421052631,0.4111111111111111,0.0,0.0,0.0,0.0,1.0,0.5
0.6947368421052631,0.4111111111111111,1.0,1.0,1.0,1.0,1.0,1.0
0.5789473684210527,0.5,1.0,0.0,1.0,1.0,0.9803921568627451,0.0
0.47368421052631576,0.6666666666666666,0.0,1.0,1.0,1.0,0.9803921568627451,0.0
0.8526315789473684,0.7333333333333333,1.0,0.0,1.0,1.0,1.0,0.0
0.7052631578947368,0.5,1.0,1.0,0.0,0.0,0.9686274509803922,0.5
0.7052631578947368,0.5,1.0,1.0,1.0,0.0,0.9607843137254902,0.5
0.5894736842105263,0.5555555555555556,0.0,1.0,1.0,1.0,1.0,0.0
0.9052631578947368,0.6111111111111112,0.0,1.0,1.0,1.0,1.0,0.0
0.7789473684210527,1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.7157894736842105,0.5,0.0,1.0,1.0,1.0,1.0,1.0
0.6842105263157895,0.4222222222222222,1.0,0.0,0.0,0.0,1.0,0.5
0.4947368421052632,0.4222222222222222,1.0,0.0,1.0,0.0,1.0,0.0
0.3157894736842105,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,0.0
0.9473684210526315,0.4777777777777778,1.0,0.0,1.0,1.0,0.9803921568627451,0.0
0.7157894736842105,0.4444444444444444,1.0,0.0,1.0,0.0,0.9607843137254902,0.5
0.6947368421052631,0.5,0.0,1.0,1.0,1.0,0.9803921568627451,1.0
0.6842105263157895,0.4,0.0,0.0,1.0,0.0,1.0,0.5
0.47368421052631576,0.4222222222222222,0.0,1.0,1.0,1.0,1.0,0.0
0.6947368421052631,0.5,1.0,1.0,1.0,1.0,0.9607843137254902,1.0
0.7157894736842105,0.3888888888888889,1.0,0.0,1.0,0.0,0.9647058823529412,0.5
0.6842105263157895,0.4,0.0,1.0,1.0,0.0,0.9921568627450981,1.0
0.8947368421052632,0.7777777777777778,0.0,0.0,0.0,0.0,0.9647058823529412,0.0
0.6947368421052631,0.37777777777777777,0.0,0.0,0.0,1.0,0.9411764705882353,0.5
0.6842105263157895,0.4111111111111111,0.0,0.0,0.0,0.0,0.9607843137254902,0.5
0.6947368421052631,0.4111111111111111,1.0,0.0,1.0,0.0,1.0,1.0
0.6736842105263158,0.5,0.0,1.0,0.0,0.0,0.9411764705882353,0.5
0.6842105263157895,0.4444444444444444,0.0,1.0,0.0,1.0,0.9803921568627451,0.0
0.7157894736842105,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
0.7052631578947368,0.45555555555555555,1.0,0.0,0.0,0.0,0.9686274509803922,0.5
